name,type,source,address,grow,lat,lon,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address_2,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Latitude,Longitude,Notes,Shape_Leng,Shape_Area
Hattie Carthan Community Garden and Market,Non-commercial Farm,Stern,"49 Van Buren St, Brooklyn, NY 11221, USA",Outdoor,"40.69031990000001","-73.9436398",BK,"1791","64","303","263","1000","16","36","11221",L102,"79","32","2000","3","03",3B,VAN BUREN STREET,R6B,,,,,,,,,,N,QG,"09","0",C,NYC DEPARTMENT OF PARKS AND RECREATION,"2000","0","0","0","0","0","0","0","0","0","7","0",0.00000000000,"0","0",20.00000000000,100.00000000000,0.00000000000,0.00000000000,,"0",N,"5","5",11340.00000000000,11340.00000000000,11340.00000000000,"0","0","0",,,0.00000000000,2.00000000000,0.00000000000,2.00000000000,"3",3017910064.00000047684,"0","0263","999877","190757",17a,,305 006,"30610",,0.00000000000,,"1",,,21v2,t,40.69024680000,-73.94365020000,,0.00000000000,2042.06514702000
Hellâ€™s Kitchen Farm Project,Non-commercial Farm,Stern,"410 W 40th St, New York, NY 10018, USA",Rooftop,"40.7572243","-73.9943301",MN,"737","43","104","115","2004","02","3","10018",L021,"10","15","4500","1","04",2A,408 WEST 40 STREET,C1-7A,,,,,,HY,,,,N,M2,"08","0",X,METRO BAPTIST CH /NYC,"4354","15571","15571","0","0","0","0","0","0","15571","2","1",4.00000000000,"0","4",55.00000000000,98.75000000000,55.00000000000,90.00000000000,N,"2",Y,"3","2",558000.00000000000,1545300.00000000000,1545300.00000000000,"1900","1989","0",,,3.58000000000,6.02000000000,2.00000000000,6.50000000000,"1",1007370043.00000000000,"0","0115","985822","215146",8d,,105S030,"10302",,0.00000000000,,"1",,,21v2,,40.75720240000,-73.99432580000,,0.00000000000,6132.91036393000
Hellgate Farm,Commercial Farm,Stern,"14-33 30th Dr, Long Island City, NY 11102, USA",Outdoor,"40.768882","-73.929924",QN,"535","7","401","79","1004","30","22","11102",E262,"114","41","300","4","01",3D,14-33 30 DRIVE,R4,,,,,,,,,,N,C2,"02","0",,"14-33 30TH DRIVE, LLC","3902","2500","0","2500","0","0","0","0","0","0","2","2",2.00000000000,"5","5",25.00000000000,155.58000000000,25.00000000000,50.00000000000,N,"0",N,"5","5",134100.00000000000,219150.00000000000,0.00000000000,"1930","0","0",,,0.64000000000,0.75000000000,0.00000000000,2.00000000000,"4",4005350007.00000000000,"0","0079","1003655","219413",9a,,402 012,"40401",,0.00000000000,,"1",,"1",21v2,,40.76889300000,-73.92994440000,,0.00000000000,4339.59193415000
Isabahlia - Green Valley Farm,Non-commercial Farm,Stern,"800 W Laurel St, Independence, KS 67301, USA",Outdoor,"37.2256055","-95.7162018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCC Urban Farm,Non-commercial Farm,Stern,"2001 Oriental Blvd, Brooklyn, NY 11235, USA",Outdoor,"40.5784526","-73.93557679999999",BK,"8760","60","315","616","1007","22","48","11235",L169,"61","37","9120","3","15",3C,2001 ORIENTAL BOULEVARD,R3-1,,,,,,,,,,N,W6,"08","1",O,CITY UNIVERSITY OF NEW YORK,"2430020","353600","353600","0","353600","0","0","0","0","0","2","22",8.00000000000,"0","1",884.25000000000,399.00000000000,0.00000000000,0.00000000000,N,"0",Y,"3","0",33686100.00000000000,67139550.00000000000,67139550.00000000000,"1967","2009","0",,,0.15000000000,0.50000000000,0.00000000000,1.00000000000,"3",3087600059.99999952316,"0","0616","1002543","149854",29b,,318 086,"32602",,3087600059.99999952316,09/29/2014,"1","1","1",21v2,t,40.57797170000,-73.93414770000,,0.00000000000,2533287.51652000006
Kelly Street Garden,Non-commercial Farm,Stern,"924 Kelly St, Bronx, NY 10459, USA",Outdoor,"40.8201196","-73.8958159",BX,"2711","8","202","87","2002","08","17","10459",L042,"41","23","3700","2","02",1B,924 KELLY STREET,R7-1,,,,,,,,,,N,C4,"02","0",X,KELLY STREET REDEVELOPMENT HOUSING DEVEL OPMENT FUN,"4933","11700","0","11700","0","0","0","0","0","0","2","1",4.00000000000,"9","9",37.42000000000,131.83000000000,37.50000000000,78.00000000000,N,"0",N,"5","0",10350.00000000000,763650.00000000000,763650.00000000000,"1907","2011","0",,,2.37000000000,3.44000000000,0.00000000000,4.80000000000,"2",2027110008.00000023842,"0","0087","1013111","238079",6c,,216 039,"21005",,0.00000000000,,"1",,,21v2,,40.82010030000,-73.89572630000,,0.00000000000,5769.43423322000
La Familia Verde,Non-commercial Farm,Stern,"2144F Prospect Ave, Bronx, NY 10460, USA",Outdoor,"40.8482466","-73.8849788",BX,"3110","43","206","371","1001","12","15","10457",L038,"48","25","1900","2","06",1B,2144 PROSPECT AVENUE,R7-1,,,,,,,,,,N,C1,"02","0",,2144 PROSPECT CORP,"14896","26260","0","26260","0","0","0","0","0","0","2","7",5.00000000000,"30","30",99.00000000000,150.17000000000,66.00000000000,96.00000000000,G,"1",N,"5","2",268200.00000000000,906300.00000000000,0.00000000000,"1931","0","0",,,1.76000000000,3.44000000000,0.00000000000,4.80000000000,"2",2031100043.00000000000,"0","0371","1016016","248359",3d,,215 091,"21108",,0.00000000000,,"1",,,21v2,,40.84830600000,-73.88518200000,,0.00000000000,15008.49898110000
La Finca del Sur Community Garden,Non-commercial Farm,Stern,"175 E 138th St, Bronx, NY 10451, USA",Outdoor,"40.8128584","-73.92958709999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local Roots NYC,Commercial Farm,Stern,"345 Calyer St, Brooklyn, NY 11222, USA",Indoor,"40.7306524","-73.94585909999999",BK,"2582","103","301","579","2018","14","33","11222",E238,"94","30","300","3","01",1A,345 CALYER STREET,M1-1,,,,,,,,,,N,F5,"06","0",,CALYA LLC,"3000","4000","4000","0","1200","0","0","0","2800","0","2","1",1.00000000000,"0","1",40.00000000000,75.00000000000,40.00000000000,70.00000000000,N,"0",N,"5","0",18450.00000000000,116550.00000000000,0.00000000000,"1931","2006","0",,,1.33000000000,0.00000000000,1.00000000000,2.40000000000,"3",3025820103.00000000000,"0","0579","999267","205509",13a,,304 053,"30902",,3025820001.00000000000,07/18/2007,"1",,,21v2,,40.73073860000,-73.94581690000,,0.00000000000,2891.21442899000
NY Sun Works Greenhouse Project,Non-commercial Farm,Stern,"157 Columbus Ave #432, New York, NY 10023, USA",Indoor,"40.7742685","-73.9806818",MN,"1120","7501","107","153","7000","03","6","10023",L035,"20","15","4000","1","07",1A,45 WEST 67 STREET,C4-7,R8,,,,,L,,,,Y,RM,"04","0",,THE 45 W 67 ST CONDO MGMT,"15063","218996","62870","156126","54365","8505","0","0","0","0","2","1",31.00000000000,"171","173",150.00000000000,100.42000000000,150.00000000000,100.00000000000,,"0",N,"3","5",4744809.00000000000,29122655.00000000000,241817.00000000000,"1983","0","0",,,14.54000000000,10.00000000000,10.00000000000,10.00000000000,"1",1011207501.00000000000,"126","0153","989625","221356",8c,,106W026,"10406",,1011201001.00000011921,08/25/1988,"1",,,21v2,,40.77424570000,-73.98059370000,,0.00000000000,16427.66058920000
NYU Urban Farm Lab,Non-commercial Farm,Stern,"W Houston St, New York, NY 10012, USA",Outdoor,"40.7268776","-73.9996376",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYU Urban Food Lab,Non-commercial Farm,Stern,"6 MetroTech Center, Brooklyn, NY 11201, USA",Indoor,"40.6942903","-73.9869992",BK,"142","7502","302","11","1001","13","33","11201",L110,"84","38","2300","3","02",1B,6 METROTECH CENTER,C6-4,,,,,,DB,,,,N,RA,"08","0",,NEW YORK UNIVERSITY,"46024","349527","349527","0","0","0","0","0","0","349527","2","1",8.00000000000,"0","2",263.52000000000,215.00000000000,200.00000000000,200.00000000000,,"0",Y,"0","5",3104100.00000000000,35133300.00000000000,34971054.00000000000,"1920","0","0",,,7.59000000000,10.00000000000,10.00000000000,10.00000000000,"3",3001427502.00000000000,"4868","0011","987962","192193",12d,,302 028,"30103",,0.00000000000,,"1",,,21v2,,40.69420130000,-73.98661400000,,0.00000000000,45598.21522310000
Project EATS,Non-commercial Farm,Stern,"336 W 37th St #1040, New York, NY 10018, USA",Outdoor,"40.7546283","-73.9940702",MN,"760","63","104","111","1001","02","3","10018",L021,"14","15","5500","1","04",2A,336 WEST 37 STREET,C6-4M,,,,,,GC,,,,N,O6,"05","0",,IGS REALTY CO,"9875","122817","122817","0","113317","9500","0","0","0","0","2","1",14.00000000000,"0","48",100.00000000000,98.75000000000,100.00000000000,98.75000000000,N,"0",N,"5","2",778500.00000000000,9774900.00000000000,0.00000000000,"1928","0","0",,,12.44000000000,10.00000000000,10.00000000000,10.00000000000,"1",1007600062.99999988079,"0","0111","985902","214224",8d,,105N031,"10304",E-137,0.00000000000,,"1",,,21v2,,40.75467170000,-73.99403730000,,0.00000000000,10609.49212880000
Project EATS,Non-commercial Farm,Stern,"111 Sunken Garden Loop, New York, NY 10035, USA",Outdoor,"40.7862839","-73.9322335",MN,"1819","10","111","240","1002","04","8","10035",E035,"25","12","8400","1","11",,1 WARDS ISLAND,PARK,R6,,,,,,,,,Y,Q1,"09","1",C,NYC DEPARTMENT OF PARKS AND RECREATION,"12300030","948","948","0","0","0","0","0","0","948","2","51",1.00000000000,"0","1",3000.00000000000,4000.00000000000,31.00000000000,21.00000000000,,"1",Y,"5","0",14596200.00000000000,68749650.00000000000,68749650.00000000000,"961","0","0",,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,"1",1018190010.00000000000,"0","0240","1003776","225496",6b,Y,199 999,"10611",,0.00000000000,,"1","1","1",21v2,t,40.78558900000,-73.92948990000,,0.00000000000,12142396.01410000212
Project EATS,Non-commercial Farm,Stern,"2094 Pitkin Ave, Brooklyn, NY 11207, USA",Outdoor,"40.671746","-73.8952429",BK,"3738","15","305","1144","4002","19","42","11207",L103,"75","33","5700","3","05",1C,2094 PITKIN AVENUE,R7A,R6,,,C2-4,,EC-5,,,,Y,I5,"08","0",C,NYC HEALTH AND HOSPITALS CORPORATION,"33500","89340","89340","0","89340","0","0","0","0","0","2","1",3.00000000000,"0","0",210.00000000000,225.00000000000,210.00000000000,79.00000000000,N,"0",Y,"5","0",210600.00000000000,5076000.00000000000,5076000.00000000000,"1973","0","0",,,2.67000000000,4.00000000000,0.00000000000,4.00000000000,"3",3037380015.00000047684,"0","1144","1013333","183983",17c,,316 018,"31206",,0.00000000000,,"1",,,21v2,t,40.67161980000,-73.89515820000,,0.00000000000,34442.83581410000
Project EATS,Non-commercial Farm,Stern,"251 Chester St, Brooklyn, NY 11212, USA",Outdoor,"40.66566590000001","-73.9102322",BK,"3543","46","316","924","2000","23","41","11212",L120,"73","33","5900","3","16",2A,251 BLAKE AVENUE,R6,,,,,,,,,,N,A5,"01","0",,KEVIN S. GOLDING,"1013","1148","0","1148","0","0","0","0","0","0","2","1",2.00000000000,"1","1",20.00000000000,50.67000000000,20.00000000000,45.00000000000,N,"3",N,"5","2",9900.00000000000,27540.00000000000,0.00000000000,"1986","0","0",,,1.13000000000,2.43000000000,0.00000000000,4.80000000000,"3",3035430046.00000000000,"0","0924","1009146","181823",17d,,316 054,"31202",,0.00000000000,,"1",,,21v2,,40.66570380000,-73.91025990000,,0.00000000000,987.79099126400
Project EATS,Non-commercial Farm,Stern,"115 Delancey St, New York, NY 10002, USA",Rooftop,"40.7182681","-73.98814709999999",MN,"352","7501","103","18","2000","02","1","10002",L018,"7","14","7400","1","03",2B,125 DELANCEY STREET,C6-1,,,,,,,,,,N,RM,"04","0",,UNAVAILABLE OWNER,"43206","320601","135116","185485","0","45070","0","0","0","90046","2","1",0.00000000000,"195","199",170.67000000000,252.80000000000,0.00000000000,0.00000000000,,"0",N,"0","5",5832899.00000000000,52696839.00000000000,43961958.00000000000,"2016","0","0",,,7.42000000000,3.44000000000,6.00000000000,6.50000000000,"1",1003527501.00000000000,"2626","0018","987563","200834",12c,,101N079,"10201",,1003520001.00000011921,10/23/2015,"1",,,21v2,,40.71791900000,-73.98804860000,,0.00000000000,46210.08129310000
Project EATS,Non-commercial Farm,Stern,"203-9 Hollis Ave, St. Albans, NY 11412, USA",Outdoor,"40.7067479","-73.7543989",QN,"10906","32","412","508","1008","29","27","11412",L150,"103","44","3520","4","12",3E,203-11 HOLLIS AVENUE,R5B,,,,C1-3,,,,,,N,M1,"08","0",X,ST MATTHEWS COMM CHUR,"6343","3615","3615","0","3615","0","0","0","0","0","2","1",2.00000000000,"0","0",19.25000000000,97.67000000000,19.25000000000,95.00000000000,N,"0",Y,"5","0",63450.00000000000,277200.00000000000,277200.00000000000,"1932","0","0",,,0.57000000000,1.35000000000,0.00000000000,2.00000000000,"4",4109060032.00000000000,"0","0508","1052358","196924",15b,,413 045,"44802",,0.00000000000,,"1",,,21v2,,40.70692550000,-73.75434590000,,0.00000000000,6655.15937864000
Project EATS,Non-commercial Farm,Stern,"4422 3rd Ave., Bronx, NY 10456, USA",Rooftop,"40.85337639999999","-73.89070079999999",BX,"3064","1","206","375.04","1000","10","15","10457",L038,"48","25","1700","2","06",1B,4422 3 AVENUE,R7-1,,,,,,,,,,N,I1,"08","0",X,ST BARNABAS NURSING H,"164509","421234","407381","13853","0","0","644","0","0","406737","2","5",8.00000000000,"0","1",789.00000000000,277.00000000000,400.00000000000,80.00000000000,N,"1",Y,"5","0",1786500.00000000000,21133350.00000000000,21133350.00000000000,"1943","2009","0",,,2.56000000000,3.44000000000,0.00000000000,4.80000000000,"2",2030640001.00000000000,"0","037504","1014441","250080",3c,,215 077,"21107",,2030640001.00000000000,11/17/2010,"1",,,21v2,,40.85303510000,-73.89086710000,,0.00000000000,300878.89476800000
Queens County Farm,Non-commercial Farm,Stern,"73-50 Little Neck Pkwy, Queens, NY 11004, USA",Outdoor,"40.7481753","-73.7212387",QN,"8401","1","413","1567","1000","26","23","11004",E251,"105","43","2160","4","13",1C,73-50 LITTLE NECK PARKWAY,R3-2,,,,,,,,,,N,I1,"08","0",M,STATE OF NEW YORK,"3578890","202459","202459","0","0","0","0","0","0","202459","2","21",2.00000000000,"0","1",738.00000000000,718.00000000000,85.00000000000,24.00000000000,G,"0",Y,"5","0",27378450.00000000000,49081950.00000000000,49081950.00000000000,"1969","1997","0",,INDIVIDUAL LANDMARK,0.06000000000,0.50000000000,0.00000000000,1.00000000000,"4",4084010000.99999952316,"0","1567","1060698","211771",11d,,422 063,"43702",,4084010000.99999952316,01/06/1986,"1",,,21v2,,40.74760860000,-73.72409650000,,0.00000000000,3221615.62674999982
"Rabbitâ€™s Garden [CLOSED according to Cornell, email 7/6/2021]",Non-commercial Farm,Stern,"7 Navy Pier Ct, Staten Island, NY 10304, USA",Outdoor,"40.6296235","-74.0738894",SI,"487","7501","501","21","2000","31","49","10304",L077,"120","51","500","5","01",1D,NAVY PIER COURT,C4-2A,,,,,,SW,,,,N,RM,"04","0",,UNAVAILABLE OWNER,"136822","338858","89225","249633","0","16212","73013","0","0","0","2","2",5.00000000000,"467","469",410.72000000000,305.98000000000,0.00000000000,0.00000000000,,"0",N,"0","5",1385100.00000000000,18371700.00000000000,17774176.00000000000,"2014","0","0",,,2.48000000000,3.00000000000,3.00000000000,3.00000000000,"5",5004877501.00000000000,"187","0021","963705","168592",21c,,501 019,"50301",,5004870020.00000000000,08/31/2015,"1","1","1",21v2,,40.62939880000,-74.07401620000,,0.00000000000,135767.40298899999
Randallâ€™s Island Park Allianceâ€™s Urban,Non-commercial Farm,Stern,"20 Randalls Island Park, New York, NY 10035, USA",Outdoor,"40.7932254","-73.92424059999999",MN,"1819","203","111","240","1002","04","8","10035",E035,"25","12","8400","1","11",,RANDALLS ISLAND,PARK,,,,,,,,,,N,Q1,"09","1",C,NYC DEPARTMENT OF PARKS AND RECREATION,"9000000","0","0","0","0","0","0","0","0","0","7","31",0.00000000000,"0","0",4000.00000000000,4500.00000000000,0.00000000000,0.00000000000,,"0",Y,"5","0",69162300.00000000000,81969300.00000000000,81969300.00000000000,"0","0","0",,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,"1",1018190203.00000000000,"0","0240","1005829","229117",6b,,199 999,"10611",,1018190003.00000000000,03/26/2019,"1","1","1",21v2,t,40.79552290000,-73.92206470000,,0.00000000000,10364811.63979999907
Red Hook Farms (formerly Added Value),Non-commercial Farm,Stern,"560 Columbia St, Brooklyn, NY 11231, USA",Outdoor,"40.6721268","-74.0096507",BK,"607","1","306","53","4013","15","38","11231",L101,"76","38","4100","3","06",1D,558 COLUMBIA STREET,PARK,,,,,,,,,,N,Q2,"09","0",C,NYC DEPARTMENT OF PARKS AND RECREATION,"152165","0","0","0","0","0","0","0","0","0","7","2",0.00000000000,"0","0",304.33000000000,500.00000000000,0.00000000000,0.00000000000,N,"0",N,"3","0",1144350.00000000000,1165050.00000000000,1165050.00000000000,"0","0","0",,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,"3",3006070000.99999952316,"0","0053","981521","184276",16a,,301 023,"30207",,0.00000000000,,"1","1","1",21v2,t,40.67247130000,-74.00983790000,,0.00000000000,157240.57076599999
Red Hook Farms (Green City Force),Non-commercial Farm,Stern,"30 Wolcott St, Brooklyn, NY 11231, USA",Outdoor,"40.6762785","-74.0109904",BK,"557","1","306","85","1001","15","38","11231",L101,"76","38","4100","3","06",1I,139 RICHARDS STREET,R6,,,,,,,,,,N,D3,"03","0",O,NYC HOUSING AUTHORITY,"245000","291300","1200","290100","0","0","1200","0","0","0","2","4",3.00000000000,"345","345",490.00000000000,500.00000000000,370.00000000000,30.00000000000,N,"0",N,"4","0",2756250.00000000000,9821700.00000000000,9821700.00000000000,"1954","0","0",,,1.19000000000,2.43000000000,0.00000000000,4.80000000000,"3",3005570000.99999952316,"0","0085","981490","185707",16a,,301 024,"30206",,0.00000000000,,"1","1","1",21v2,,40.67639910000,-74.00995030000,,0.00000000000,249151.33274099999
"Rejuvenate Forever, LLC",Commercial Farm,Stern,"304 Junius St, Brooklyn, NY 11212, USA",Indoor,"40.6672759","-73.9026365",BK,"3763","38","316","910","4001","23","42","11212",E231,"73","33","5900","3","16",2A,294 JUNIUS STREET,M1-1,,,,,,,,,,N,E1,"06","0",,TACHER REALTY CORP,"15000","15000","15000","0","0","0","0","0","15000","0","2","1",1.00000000000,"0","1",150.00000000000,100.00000000000,150.00000000000,100.00000000000,N,"3",N,"5","0",168750.00000000000,422550.00000000000,0.00000000000,"1930","0","0",,,1.00000000000,0.00000000000,1.00000000000,2.40000000000,"3",3037630038.00000000000,"0","0910","1011254","182392",17d,,316 022,"31206",,0.00000000000,,"1",,,21v2,,40.66725940000,-73.90265920000,,0.00000000000,15158.43337950000
Rise & Root Farm,Non-commercial Farm,Stern,"168 Meadow Ave, Chester, NY 10918, USA",Outdoor,"41.3692981","-74.2584876",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverpark Farm,Non-commercial Farm,Stern,"430 E 29th St, New York, NY 10016, USA",Outdoor,"40.7399914","-73.9748912",MN,"962","7502","106","62","1002","02","4","10016",E016,"13","14","6000","1","06",2A,430 EAST 29 STREET,C6-2,,,,,,,,,,N,RB,"05","0",X,UNAVAILABLE OWNER,"129000","800802","800802","0","688254","0","112548","0","0","0","2","3",17.00000000000,"0","2",142.00000000000,702.00000000000,0.00000000000,0.00000000000,,"1",Y,"0","5",13749750.00000000000,132597000.00000000000,132597000.00000000000,"2008","2011","0",,,6.21000000000,6.02000000000,6.00000000000,6.50000000000,"1",1009627502.00000000000,"2523","0062","991364","208851",8d,,104 025,"10310",,1009620099.00000000000,01/05/2015,"1","1","1",21v2,,40.73992150000,-73.97432830000,,0.00000000000,123985.04969800000
Rooftop Reds,Commercial Farm,Stern,"299 Sands St Building 275, Brooklyn, NY 11201, USA",Rooftop,"40.6996217","-73.9802229",BK,"2023","1","302","543","1007","13","33","11251",E207,"88","36","9300","3","02",,652 KENT AVENUE,M3-1,,,,,,,,,,N,T2,"07","0",C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,"6429961","7064736","7064736","0","0","0","0","0","0","7064736","2","93",15.00000000000,"0","0",4152.00000000000,1992.00000000000,180.00000000000,360.00000000000,N,"0",Y,"5","0",32522850.00000000000,204659100.00000000000,204659100.00000000000,"1958","2004","0",,INDIVIDUAL LANDMARK,1.10000000000,0.00000000000,2.00000000000,0.00000000000,"3",3020230000.99999952316,"0","0543","991801","195129",12d,,303 003,"30705",,0.00000000000,,"1","1","1",21v2,t,40.70225750000,-73.97276680000,,0.00000000000,9997440.46598000079
Saratoga Urban Agro-Ecological Center,Non-commercial Farm,Stern,"1965 Fulton St, Brooklyn, NY 11233, USA",Outdoor,"40.6787347","-73.9161523",BK,"1537","32","316","371","5001","23","41","11233",E233,"73","34","3100","3","16",2B,1965 FULTON STREET,R6,,,,C2-3,,,,,,N,QG,"09","0",C,NYC DEPARTMENT OF PARKS AND RECREATION,"2288","0","0","0","0","0","0","0","0","0","7","0",0.00000000000,"0","0",44.00000000000,52.00000000000,0.00000000000,0.00000000000,,"0",Y,"3","5",80550.00000000000,80550.00000000000,80550.00000000000,"0","0","0",,,0.00000000000,2.43000000000,0.00000000000,4.80000000000,"3",3015370032.00000047684,"0","0371","1007508","186577",17a,,305 064,"30603",,0.00000000000,,"1",,,21v2,t,40.67875690000,-73.91614780000,,0.00000000000,2979.58351708000
Seed to Soil at Prime Produce,Non-commercial Farm,Stern,"424 W 54th St, New York, NY 10019, USA","Indoor, Outdoor","40.766308","-73.988406",MN,"1063","45","104","133","4000","02","3","10019",E040,"18","15","4700","1","04",3B,424 WEST 54 STREET,C6-2,,,,,,CL,,,,N,O2,"05","0",,424 W 54 LLC,"3715","6649","6649","0","6649","0","0","0","0","0","2","1",3.00000000000,"0","1",50.00000000000,61.17000000000,50.00000000000,55.00000000000,N,"2",Y,"5","2",292950.00000000000,538650.00000000000,0.00000000000,"1915","2014","1999",,,1.79000000000,6.02000000000,6.00000000000,6.50000000000,"1",1010630045.00000000000,"0","0133","987461","218479",8c,,106W015,"10404",,0.00000000000,,"1",,,21v2,,40.76635020000,-73.98840810000,,0.00000000000,3048.82446320000
"Sky Vegetables [CLOSED according to Cornell, email 7/6/2021]",Commercial Farm,Stern,"1071 Tinton Ave, Bronx, NY 10456, USA",Rooftop,"40.825954","-73.9020214",BX,"2640","50","203","135","2001","12","16","10456",E050,"42","22","3500","2","03",1A,1071 TINTON AVENUE,R6,,,,,,,,,,N,D6,"04","0",,NYC HOUSING DEVELOPMENT CORP.,"27900","120012","9857","110155","0","0","9857","0","0","0","2","1",9.00000000000,"125","126",150.00000000000,186.00000000000,186.00000000000,131.33000000000,N,"0",N,"3","1",164700.00000000000,2272500.00000000000,2108812.00000000000,"2013","2012","0",,,4.30000000000,2.43000000000,0.00000000000,4.80000000000,"2",2026400050.00000023842,"0","0135","1011305","240253",6c,,210S 051,"21003",,2026400001.00000000000,09/21/2009,"1",,,21v2,,40.82607300000,-73.90224260000,,0.00000000000,27899.82253630000
