name,address,type,grow,source,lat,lon,lotarea,borocode,block,lot
South Beach Garden 3,"122 Lamport Blvd, Staten Island, NY 10305, USA",NYCHA Garden,Outdoor,NYCHA,40.59548845597946,-74.07844418229102,126,,,
South Beach Garden 4,"84 Lamport Blvd, Staten Island, NY 10305, USA",NYCHA Garden,Outdoor,NYCHA,40.59673011056852,-74.07875306806042,66,,,
Love Your Block,"1685 Randall Ave, Bronx, NY 10473, USA",NYCHA Garden,Outdoor,NYCHA,40.816836410047785,-73.86779608830675,2176,,,
Butterflies are Free,"1676 Seward Ave, Bronx, NY 10473, USA",NYCHA Garden,Outdoor,NYCHA,40.81816151339376,-73.86932950254598,650,,,
Love Your Block,"1665 Randall Ave, Bronx, NY 10473, USA",NYCHA Garden,Outdoor,NYCHA,40.81661747341703,-73.86918583115072,161,,,
Soundview Garden 4,"1711 Randall Ave, Bronx, NY 10473, USA",NYCHA Garden,Outdoor,NYCHA,40.81728847095448,-73.86696380717008,99,,,
Sotomayor Garden 1,"1744 Watson Ave, Bronx, NY 10472, USA",NYCHA Garden,Outdoor,NYCHA,40.82706050285559,-73.86768511874503,1444,,,
Smith Garden 1,"42 Madison St, New York, NY 10038, USA",NYCHA Garden,Outdoor,NYCHA,40.711207209950324,-73.99822085400746,4935,,,
Smith Garden 2,"182 South St, New York, NY 10038, USA",NYCHA Garden,Outdoor,NYCHA,40.70958151051659,-73.9988645545371,4698,,,
Smith Garden 3,"15 St James Pl, New York, NY 10038, USA",NYCHA Garden,Outdoor,NYCHA,40.710915037354866,-73.99894747825034,656,,,
The Sunlight Garden,"Ave X/Batchelder St, Brooklyn, NY 11229, USA",NYCHA Garden,Outdoor,NYCHA,40.594224871070296,-73.93808488297661,5405,,,
Carmen Garden,"2354 Batchelder St, Brooklyn, NY 11229, USA",NYCHA Garden,Outdoor,NYCHA,40.59492506933023,-73.93860463470843,2332,,,
Sheepshead Garden 3,"2354 Batchelder St, Brooklyn, NY 11229, USA",NYCHA Garden,Outdoor,NYCHA,40.594862576052684,-73.93857651993889,832,,,
Sheepshead Garden 4,"3679 Nostrand Ave., Brooklyn, NY 11229, USA",NYCHA Garden,Outdoor,NYCHA,40.59428338295589,-73.94039321820163,16,,,
Saratoga Square Garden 1,"950 Halsey St, Brooklyn, NY 11233, USA",NYCHA Garden,Outdoor,NYCHA,40.68514101340303,-73.91643691888667,7350,,,
Samuel Garden 1,"152 W 143rd St, New York, NY 10030, USA",NYCHA Garden,Outdoor,NYCHA,40.81976953614106,-73.9395345044567,400,,,
Samuel Garden 2,"112 W 144th St, New York, NY 10030, USA",NYCHA Garden,Outdoor,NYCHA,40.82023767606808,-73.93824717077806,69,,,
Love Garden,"230 W 129th St, New York, NY 10027, USA",NYCHA Garden,Outdoor,NYCHA,40.811612206588855,-73.94775671244051,2950,,,
Rutgers House Tenants' Garden,"200 Madison St, New York, NY 10002, USA",NYCHA Garden,Outdoor,NYCHA,40.712052440707225,-73.99059267484493,2808,,,
Roosevelt II Garden 1,"400 Hart St, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69448339417702,-73.93488816297975,16,,,
Roosevelt I Garden 1,"Marcus Garvey Blvd/Pulaski St, Brooklyn, NY 11221, USA",NYCHA Garden,Outdoor,NYCHA,40.69313900979205,-73.93989035561944,4224,,,
The Garden of Faith,"Lewis Ave/DeKalb Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.6935882715604,-73.93692443033822,2223,,,
Roosevelt I Garden 3,"DeKalb Ave/Lewis Ave, Brooklyn, NY 11221, USA",NYCHA Garden,Outdoor,NYCHA,40.693112427571194,-73.93742007857873,1287,,,
109 Lewis Rose Garden,"111 Lewis Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69351574495795,-73.93669124151852,1287,,,
Roosevelt I Garden 5,"159 Marcus Garvey Blvd, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.693233756335125,-73.93867969702636,160,,,
Roosevelt I Garden 6,"DeKalb Ave/Lewis Ave, Brooklyn, NY 11221, USA",NYCHA Garden,Outdoor,NYCHA,40.693092852944105,-73.93754751877151,129,,,
Roosevelt I Garden 7,"153 Marcus Garvey Blvd, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69329789831325,-73.93948719131139,81,,,
Roosevelt I Garden 8,"Lewis Ave/DeKalb Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69330803614528,-73.93726401658779,30,,,
Nature's Blessing,"343 E 70th St, New York, NY 10021, USA",NYCHA Garden,Outdoor,NYCHA,40.76663088222304,-73.95704103561297,1196,,,
Robbins Plaza Garden 2,"339 E 70th St, New York, NY 10021, USA",NYCHA Garden,Outdoor,NYCHA,40.76680929228081,-73.95740768810991,221,,,
Reid Garden 1,"710 E New York Ave, Brooklyn, NY 11203, USA",NYCHA Garden,Outdoor,NYCHA,40.661742402582504,-73.93822032738,2268,,,
Reid Garden 2,"722 E New York Ave, Brooklyn, NY 11203, USA",NYCHA Garden,Outdoor,NYCHA,40.66190006288465,-73.93855568032669,480,,,
Reid Garden 3,"710 E New York Ave, Brooklyn, NY 11203, USA",NYCHA Garden,Outdoor,NYCHA,40.66183368951437,-73.93817916344655,20,,,
Redfern Garden 1,"1301 Redfern Ave, Queens, NY 11691, USA",NYCHA Garden,Outdoor,NYCHA,40.60921764307515,-73.75164019273139,2376,,,
Red Hook Houses Farm,"102 Dwight St, Brooklyn, NY 11231, USA",NYCHA Garden,Outdoor,NYCHA,40.67607604293768,-74.0102367590429,19000,,,
Red Hook Garden 2,"104 Dwight St, Brooklyn, NY 11231, USA",NYCHA Garden,Outdoor,NYCHA,40.67554065676026,-74.0098355372097,960,,,
Red Hook Garden 3,"147 Richards St, Brooklyn, NY 11231, USA",NYCHA Garden,Outdoor,NYCHA,40.67668078422179,-74.01036749189264,330,,,
Red Hook Garden 4,"444 Columbia St, Brooklyn, NY 11231, USA",NYCHA Garden,Outdoor,NYCHA,40.67642183078699,-74.00741898324091,80,,,
Ravenswood Garden 1,"3540 21st St, Long Island City, NY 11106, USA",NYCHA Garden,Outdoor,NYCHA,40.76035889077669,-73.93663703441523,1440,,,
Ravenswood Garden 2,"35-32 21st St, Astoria, NY 11106, USA",NYCHA Garden,Outdoor,NYCHA,40.760698734194925,-73.93622987162107,390,,,
Ravenswood Garden 3,"21-40 35th Ave, Astoria, NY 11106, USA",NYCHA Garden,Outdoor,NYCHA,40.76014021556952,-73.93414020159612,300,,,
Ravenswood Garden 4,"21-30 35th Ave, Astoria, NY 11106, USA",NYCHA Garden,Outdoor,NYCHA,40.76045171510071,-73.93448012151326,224,,,
Garden of Peace,"35-20 21st St, Astoria, NY 11106, USA",NYCHA Garden,Outdoor,NYCHA,40.76099554173939,-73.93672135076221,160,,,
Ravenswood Garden 6,"35-50 24th St, Queens, NY 11106, USA",NYCHA Garden,Outdoor,NYCHA,40.76063584271049,-73.93283429591543,0,,,
Coqui,"2705 Schley Ave, Bronx, NY 10465, USA",NYCHA Garden,Outdoor,NYCHA,40.82164248566529,-73.82802621516544,4800,,,
Randall Garden 2,"2700 Randall Ave, Bronx, NY 10465, USA",NYCHA Garden,Outdoor,NYCHA,40.8223003417794,-73.82787927681491,1488,,,
Randall Garden 3,"2700 Randall Ave, Bronx, NY 10465, USA",NYCHA Garden,Outdoor,NYCHA,40.82265331649902,-73.82814885659106,216,,,
Randall Garden 4,"650 Buttrick Ave, Bronx, NY 10465, USA",NYCHA Garden,Outdoor,NYCHA,40.82214118201204,-73.8284822114004,160,,,
Riis Settlement Garden,"40 10th St, Queens, NY 11101, USA",NYCHA Garden,Outdoor,NYCHA,40.755672307305574,-73.94426545197544,6305,,,
Butterfly Garden,"40 10th St, Queens, NY 11101, USA",NYCHA Garden,Outdoor,NYCHA,40.75558398306191,-73.94413735204849,1944,,,
Queensbridge Garden 3,"40-16 12th St, Queens, NY 11101, USA",NYCHA Garden,Outdoor,NYCHA,40.755413898504635,-73.94282101694695,1050,,,
Jahhad,"4003 12th St, Queens, NY 11101, USA",NYCHA Garden,Outdoor,NYCHA,40.75559174229505,-73.94298164677183,1050,,,
Queensbridge Garden 5,"40-4 10th St, Long Island City, NY 11101, USA",NYCHA Garden,Outdoor,NYCHA,40.75596332296079,-73.9435501588783,260,,,
Public School 139 Garden 1,"106 W 139th St, New York, NY 10030, USA",NYCHA Garden,Outdoor,NYCHA,40.81719964129886,-73.93979518992337,8610,,,
Pomonok Garden 1,"155-3 Jewel Ave, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.73232213543605,-73.81342638459735,7140,,,
Pomonok Community Intergenerational Garden,"67-09 Kissena Blvd, Kew Gardens Hills, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.73496703474371,-73.81446790228591,3780,,,
Pomonok Garden 3,"70-20 Parsons Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.73155892446601,-73.81102745300679,3255,,,
Woodland Whispers,"65-28 Parsons Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.73560928033456,-73.81242586445045,2040,,,
Senior Center,"Kissena Blvd/Queens College, Queens, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.73568636809314,-73.81447774864739,1722,,,
Pomonok Garden 6,"65-62 Parsons Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.734977846842945,-73.81085039418905,748,,,
Pomonok Garden 7,"155-15 71st Ave, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.73063499446795,-73.81338942686828,575,,,
Ralph and Friends Garden of Faith,"69-29 Kissena Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.73262092165516,-73.81438866262774,572,,,
Pomonok Garden 9,"155-05 Jewel Ave, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.732568218099715,-73.81384721662612,552,,,
Love Garden,"69-25 Kissena Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.732719327423155,-73.8143661697421,500,,,
Love Garden,"69-25 Kissena Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.732719327423155,-73.8143661697421,500,,,
In Memory of All Our Heroes,"69-25 Kissena Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.732833399506426,-73.81436846378998,500,,,
Pomonok Garden 13,"65-10 Parsons Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.735839484463206,-73.81096060264987,450,,,
Pomonok Garden 14,"67-2 Parsons Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.734292332125946,-73.81089396266862,374,,,
Pomonok Garden 15,"67-29 Kissena Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.734259478194794,-73.81310064314943,330,,,
The Aloha Club,"65-52 Parsons Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.73534291200053,-73.81082282591315,330,,,
Pomonok Garden 17,"70-40 Parsons Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.73063143374077,-73.81121311809261,320,,,
Carnival,"65-40 Parsons Blvd, Flushing, NY 11367, USA",NYCHA Garden,Outdoor,NYCHA,40.735589153224744,-73.8115415014889,192,,,
Polo Grounds Garden 1,"2965 Frederick Douglass Blvd, New York, NY 10039, USA",NYCHA Garden,Outdoor,NYCHA,40.83071965381532,-73.93738789039928,6400,,,
Polo Grounds Garden 2,"2965 Frederick Douglass Blvd, New York, NY 10039, USA",NYCHA Garden,Outdoor,NYCHA,40.830747300980384,-73.93713521960218,2600,,,
Pink Houses Community Farm,"1259 Loring Ave, Brooklyn, NY 11208, USA",NYCHA Garden,Outdoor,NYCHA,40.667698268588516,-73.86445251920549,14688,,,
Pink Garden 2,"1237 Stanley Ave, Brooklyn, NY 11208, USA",NYCHA Garden,Outdoor,NYCHA,40.66620837684708,-73.86397194451696,1248,,,
Kaiser,"2678 Linden Blvd, Brooklyn, NY 11208, USA",NYCHA Garden,Outdoor,NYCHA,40.668339489090286,-73.86489833534306,814,,,
Magic Flower Garden,"1260 Loring Ave, Brooklyn, NY 11208, USA",NYCHA Garden,Outdoor,NYCHA,40.66676294970653,-73.86478399971546,693,,,
Pink's Paradise/Garden of Love,"1258 Loring Ave, Brooklyn, NY 11208, USA",NYCHA Garden,Outdoor,NYCHA,40.66709300529545,-73.86518952730474,624,,,
Pelham Garden 1,"2415 Williamsbridge Rd, Bronx, NY 10469, USA",NYCHA Garden,Outdoor,NYCHA,40.86134137731266,-73.85843904997787,2601,,,
Pelham Garden 2,"2300 Paulding Ave, Bronx, NY 10469, USA",NYCHA Garden,Outdoor,NYCHA,40.86047793100871,-73.85824001623025,990,,,
Pelham Garden 3,"2324 Paulding Ave, Bronx, NY 10469, USA",NYCHA Garden,Outdoor,NYCHA,40.86003600407122,-73.8582980162941,612,,,
Sunrise Garden,"3 Av/E 142 St, Bronx, NY 10451, USA",NYCHA Garden,Outdoor,NYCHA,40.812928052649056,-73.92392368264214,23100,,,
Patterson Garden 2,"315 E 143rd St, Bronx, NY 10451, USA",NYCHA Garden,Outdoor,NYCHA,40.813833270734136,-73.92295177066923,6693,,,
Rain Forest,"191 Morris Ave, Bronx, NY 10451, USA",NYCHA Garden,Outdoor,NYCHA,40.8118908836316,-73.92623160169383,5950,,,
Parkside Garden 1,"680 Adee Ave, Bronx, NY 10467, USA",NYCHA Garden,Outdoor,NYCHA,40.869510864868744,-73.86776955950252,2915,,,
Dolphin,"2950 Park E, Bronx, NY 10467, USA",NYCHA Garden,Outdoor,NYCHA,40.868752602149364,-73.86923793489798,1160,,,
Parkside Garden 3,"2950 Park E, Bronx, NY 10467, USA",NYCHA Garden,Outdoor,NYCHA,40.86886638242572,-73.86922655836197,819,,,
Parkside Garden 4,"2910 Bronx Park E, Bronx, NY 10467, USA",NYCHA Garden,Outdoor,NYCHA,40.86844475088897,-73.87029417246521,780,,,
Parkside Garden 5,"2950 Park E, Bronx, NY 10467, USA",NYCHA Garden,Outdoor,NYCHA,40.86892674924062,-73.86880831494148,660,,,
Parkside Garden 6,"680 Adee Ave, Bronx, NY 10467, USA",NYCHA Garden,Outdoor,NYCHA,40.86952491844167,-73.86770849459576,540,,,
Palmetto Garden 1,"87 Palmetto St, Brooklyn, NY 11221, USA",NYCHA Garden,Outdoor,NYCHA,40.69155861668415,-73.91897630675493,168,,,
Ocean Hill Garden 1,"15 Mother Gaston Blvd, Brooklyn, NY 11233, USA",NYCHA Garden,Outdoor,NYCHA,40.68146209872312,-73.90857867840175,799,,,
Ocean Hill Garden 2,"305 MacDougal St, Brooklyn, NY 11233, USA",NYCHA Garden,Outdoor,NYCHA,40.68098020267041,-73.90811199290037,288,,,
Ocean Hill Garden 3,"Broadway/Granite St, Brooklyn, NY 11233, USA",NYCHA Garden,Outdoor,NYCHA,40.68163904564268,-73.90857674524281,264,,,
Ocean Hill Garden 4,"24 Mother Gaston Blvd, Brooklyn, NY 11233, USA",NYCHA Garden,Outdoor,NYCHA,40.6810958464207,-73.90883296785525,162,,,
O'Dwyer Gardens Garden 1,"2959 W 33rd St, Brooklyn, NY 11224, USA",NYCHA Garden,Outdoor,NYCHA,40.57367724725511,-73.99887319876727,384,,,
O'Dwyer Gardens Garden 2,"2963 W 33rd St, Brooklyn, NY 11224, USA",NYCHA Garden,Outdoor,NYCHA,40.573565854931715,-73.99881057179273,162,,,
New Lane Garden 1,"70 New Ln, Staten Island, NY 10305, USA",NYCHA Garden,Outdoor,NYCHA,40.612915290853316,-74.06122195706259,4087,,,
New Lane Garden 2,"70 New Ln, Staten Island, NY 10305, USA",NYCHA Garden,Outdoor,NYCHA,40.61320063555631,-74.06117081402067,3190,,,
New Lane Garden 3,"70 New Ln, Staten Island, NY 10305, USA",NYCHA Garden,Outdoor,NYCHA,40.61301255979153,-74.06146900632716,621,,,
New Lane Garden 4,"58A Courtney Loop, Staten Island, NY 10305, USA",NYCHA Garden,Outdoor,NYCHA,40.61265652141081,-74.06218032531294,296,,,
New Lane Garden 5,"70 New Ln, Staten Island, NY 10305, USA",NYCHA Garden,Outdoor,NYCHA,40.61288212674442,-74.062141282357,288,,,
New Lane Garden 6,"70 New Ln, Staten Island, NY 10305, USA",NYCHA Garden,Outdoor,NYCHA,40.612846205223455,-74.06153599504289,132,,,
Mott Haven Garden 1,"355 E 143rd St, Bronx, NY 10454, USA",NYCHA Garden,Outdoor,NYCHA,40.81290688204817,-73.9217819575433,2494,,,
Family Vegetable Garden,"3742 3rd Ave., Bronx, NY 10456, USA",NYCHA Garden,Outdoor,NYCHA,40.83619996800475,-73.90285614360472,3864,,,
Butterfly Garden,"500 E 171st St, Bronx, NY 10457, USA",NYCHA Garden,Outdoor,NYCHA,40.8369832299468,-73.9023331790751,1161,,,
Hope Garden,"1480 Washington Ave, Bronx, NY 10456, USA",NYCHA Garden,Outdoor,NYCHA,40.83738380195933,-73.90326101557342,589,,,
Morris II Garden 4,"13 E 171st St, Bronx, NY 10457, USA",NYCHA Garden,Outdoor,NYCHA,40.836849740276385,-73.90269421746291,480,,,
Morris I Garden 1,"1357 Washington Ave, Bronx, NY 10456, USA",NYCHA Garden,Outdoor,NYCHA,40.834251247724616,-73.90553146568092,594,,,
Morris I Garden 2,"1350 Washington Ave, Bronx, NY 10456, USA",NYCHA Garden,Outdoor,NYCHA,40.834116148339966,-73.90501570252889,594,,,
Moore Garden 1,"515 Jackson Ave, Bronx, NY 10455, USA",NYCHA Garden,Outdoor,NYCHA,40.81236077052357,-73.90955190389428,1296,,,
Monroe Garden 1,"1776 Story Ave, Bronx, NY 10473, USA",NYCHA Garden,Outdoor,NYCHA,40.8231542084201,-73.86525381167534,3040,,,
The Garden,"800 Soundview Ave, Bronx, NY 10473, USA",NYCHA Garden,Outdoor,NYCHA,40.82182863731878,-73.8649818600673,1260,,,
Mill Brook Garden 1,"161 St Ann's Ave, Bronx, NY 10454, USA",NYCHA Garden,Outdoor,NYCHA,40.80587312963177,-73.91894580133308,7772,,,
Meltzer Garden 1,"128 E 1st St, New York, NY 10009, USA",NYCHA Garden,Outdoor,NYCHA,40.72282049862724,-73.98716452205484,36,,,
Mckinley Garden 1,"731 E 161 St, Bronx, NY 10456, USA",NYCHA Garden,Outdoor,NYCHA,40.82216778507445,-73.90479096769992,625,,,
Joyful Gardens,"751 E 161 St, Bronx, NY 10456, USA",NYCHA Garden,Outdoor,NYCHA,40.82159261385662,-73.90489416697407,4225,,,
McKinley Gardens,"751 E 161 St, Bronx, NY 10456, USA",NYCHA Garden,Outdoor,NYCHA,40.822132924806354,-73.90465640785915,625,,,
McKinley Garden 3,"730 E 163rd St, Bronx, NY 10456, USA",NYCHA Garden,Outdoor,NYCHA,40.82224135428614,-73.90474353781038,625,,,
McKinley gardens,"750 E 163rd St, Bronx, NY 10456, USA",NYCHA Garden,Outdoor,NYCHA,40.822217047968024,-73.90462886447335,625,,,
Green Thumb Garden,"40 Roxbury St, Staten Island, NY 10303, USA",NYCHA Garden,Outdoor,NYCHA,40.63287423045102,-74.16347807893543,4420,,,
The People's Garden,"56 Roxbury St, Staten Island, NY 10303, USA",NYCHA Garden,Outdoor,NYCHA,40.63286778369777,-74.16408208287423,2120,,,
Garden of Life,"264 Lockman Ave, Staten Island, NY 10303, USA",NYCHA Garden,Outdoor,NYCHA,40.63035910439081,-74.1619603189728,110,,,
Mariners Harbor Garden 4,"56 Roxbury St, Staten Island, NY 10303, USA",NYCHA Garden,Outdoor,NYCHA,40.63286107069079,-74.16387046787335,0,,,
Our Gardens,"43 Nostrand Ave., Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69824005834139,-73.95283277303673,3825,,,
Marcy Garden 2,"605 Park Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69817804786113,-73.95077871465715,2494,,,
Ebony's Garden,"546 Flushing Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69869518777141,-73.9511089585849,2346,,,
Our Neighborhood Garden,"460 Marcy Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69918974490791,-73.95060670742109,2250,,,
Dib-B-Ville Garden,"43 Nostrand Ave., Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69837803427257,-73.95285235921573,2250,,,
Marcy Garden 6,"123 Nostrand Ave., Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.695926084132424,-73.95197458450063,2232,,,
Flushing Avenue Green Thumb,"552 Flushing Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69911777717293,-73.95101043011323,2184,,,
Marcy Garden 8,"M2XX+6M New York, NY, USA",NYCHA Garden,Outdoor,NYCHA,40.69801983511683,-73.95080961350908,2160,,,
Big Momma's Garden,"41 Nostrand Ave., Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69818430024433,-73.95205048997913,1925,,,
Sunshine Garden,"544 Flushing Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.6987581163984,-73.95154630814382,1802,,,
Marcy Garden 11,"55 Nostrand Ave., Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69788648624736,-73.95200063874024,1764,,,
Marcy Garden 12,"41 Nostrand Ave., Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.6987696987756,-73.95226893329374,1536,,,
Marcy Garden 13,"462 Marcy Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69906227373657,-73.95070872530235,1128,,,
Together We Grow,"602 Park Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.696459545979565,-73.9515083675855,1088,,,
O.D. Friendly Garden,"41 Nostrand Ave., Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.698047533461725,-73.95207612570685,900,,,
Marcy Garden 16,"646 Park Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69733735633814,-73.95030325879645,841,,,
Marcy Garden 17,"123 Nostrand Ave., Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.695829680766586,-73.95163477956456,630,,,
Family and Love - Together We Grow,"602 Park Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69648787724764,-73.95130252816114,578,,,
The Garden of Hope,"532 Flushing Ave #5C, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.6989212703222,-73.9520594498624,550,,,
Marcy Garden 20,"605 Park Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69820561427483,-73.951020845407,475,,,
Marcy Garden 21,"546 Flushing Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69882607445532,-73.951143499465,468,,,
Marcy Garden 22,"532 Flushing Ave #5C, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.699081811071615,-73.95217296955708,360,,,
Marcy Garden 23,"603 Park Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69817089113726,-73.9512467974255,300,,,
A View Lady Pat,"452 Marcy Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.6994205442907,-73.95044665839926,180,,,
Marcy Garden 25,"123 Nostrand Ave., Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.695900045388,-73.95170049588441,132,,,
Love Garden,"532 Flushing Ave #5C, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69900703204988,-73.95200644240656,100,,,
Rose,"452 Marcy Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69940167928559,-73.95032792211522,60,,,
Marcy Garden 28,"603 Park Ave, Brooklyn, NY 11206, USA",NYCHA Garden,Outdoor,NYCHA,40.69805238238816,-73.95172236385011,0,,,
Each 1 Teach 1 Garden,"167 U.S. 9, Bronx, NY 10463, USA",NYCHA Garden,Outdoor,NYCHA,40.87613412901835,-73.9081890627311,22836,,,
Outer Seed Shadow Marble hill,"5250 Broadway, Bronx, NY 10463, USA",NYCHA Garden,Outdoor,NYCHA,40.875520736900434,-73.90785900224954,1958,,,
Manhattanville Family,"530 W 133rd St, New York, NY 10027, USA",NYCHA Garden,Outdoor,NYCHA,40.81767653541911,-73.9542742139594,4824,,,
Manhattanville Garden 2,"1458 Amsterdam Ave, New York, NY 10027, USA",NYCHA Garden,Outdoor,NYCHA,40.81713561774942,-73.95397207669257,510,,,
Sweet Success,"3240 Broadway, New York, NY 10027, USA",NYCHA Garden,Outdoor,NYCHA,40.81668621199168,-73.95667586564025,323,,,
Star Light,"90 Old Broadway, New York, NY 10027, USA",NYCHA Garden,Outdoor,NYCHA,40.816046971676755,-73.95680783098447,255,,,
Manhattanville Garden 5,"95 Old Broadway, New York, NY 10027, USA",NYCHA Garden,Outdoor,NYCHA,40.817945824128,-73.95510374585096,160,,,
Low Garden 1,"365 Sackman St #3h, Brooklyn, NY 11212, USA",NYCHA Garden,Outdoor,NYCHA,40.66873764061435,-73.90398218572597,600,,,
